Jergus Baca,/players/b/bacaje01.html,D,10,10,0,2,2,0.3,0,0,2,2,0
Reid Bailey,/players/b/bailere01.html,D,12,40,1,3,4,1.5,0,0,0,0,0
Norm Barnes,/players/b/barneno01.html,D,74,156,6,38,44,7.3,0,2,14,16,0
Dave Barr,/players/b/barrda01.html,RW,30,614,128,204,332,19.9,0,2,4,6,0
Ryan Bayda,/players/b/baydary01.html,LW,179,179,16,24,40,1.8,0,16,24,40,0
Jake Bean,/players/b/beanja01.html,D,2,2,0,0,0,0.0,0,0,0,0,0
Eric Belanger,/players/b/belaner01.html,C,56,820,138,220,358,28.9,0,8,12,20,0
Brett Bellemore,/players/b/bellebr01.html,D,121,121,4,16,20,5.2,0,4,16,20,0
Bill Bennett,/players/b/bennebi01.html,LW,24,31,4,7,11,0.3,0,3,3,6,0
Marc-Andre Bergeron,/players/b/bergema02.html,D,13,490,82,153,235,42.6,0,0,4,4,0
Marc Bergevin,/players/b/bergema01.html,D,79,1191,36,145,181,46.5,0,7,17,24,0
Bryan Bickell,/players/b/bickebr01.html,LW,11,395,66,70,136,14.0,0,1,0,1,0
Danny Biega,/players/b/biegada01.html,D,10,10,0,2,2,0.1,0,0,2,2,0
Clark Bishop,/players/b/bishocl01.html,C,20,20,1,2,3,0.0,0,1,2,3,0
James Black,/players/b/blackja01.html,LW,32,352,58,57,115,8.6,0,4,6,10,0
Nicolas Blanchard,/players/b/blancni01.html,LW,9,9,0,0,0,-0.2,0,0,0,0,0
Bob Bodak,/players/b/bodakbo01.html,LW,1,4,0,0,0,-0.2,0,0,0,0,0
Troy Bodie,/players/b/bodietr01.html,RW,50,159,9,12,21,0.5,0,1,2,3,0
Casey Borer,/players/b/borerca01.html,D,16,16,1,2,3,0.3,0,1,2,3,0
Tim Bothwell,/players/b/bothwti01.html,D,66,501,28,93,121,28.9,0,3,8,11,0
Bob Boughner,/players/b/boughbo01.html,D,43,630,15,57,72,22.7,0,0,5,5,0
Jesse Boulerice,/players/b/bouleje01.html,RW,150,172,8,2,10,0.1,0,8,2,10,0
Dan Bourbonnais,/players/b/bourbda01.html,LW,59,59,3,25,28,0.6,0,3,25,28,0
Charlie Bourgeois,/players/b/bourgch01.html,D,1,290,16,54,70,16.7,0,0,0,0,0
Pat Boutette,/players/b/boutepa01.html,C/RW,160,756,171,282,453,23.0,0,47,91,138,0
Drayson Bowman,/players/b/bowmadr01.html,C/LW,176,179,15,18,33,1.7,0,15,18,33,0
Zach Boychuk,/players/b/boychza01.html,C,115,127,12,18,30,2.3,0,11,17,28,0
Pavel Brendl,/players/b/brendpa01.html,RW,26,78,11,11,22,2.3,0,5,4,9,0
Tim Brent,/players/b/brentti01.html,C,109,207,21,27,48,3.1,0,12,15,27,0
Greg Britz,/players/b/britzgr01.html,RW,1,8,0,0,0,-0.2,0,0,0,0,0
Wade Brookbank,/players/b/brookwa01.html,D,59,127,6,3,9,1.7,0,2,1,3,0
Jeff Brown,/players/b/brownje02.html,D,81,747,154,430,584,78.3,0,10,41,51,0
Kevin Brown,/players/b/brownke03.html,RW,15,64,7,9,16,0.1,0,0,4,4,0
Patrick Brown,/players/b/brownpa02.html,C,28,28,1,1,2,-0.3,0,1,1,2,0
Rob Brown,/players/b/brownro01.html,RW,86,543,190,248,438,35.5,0,34,39,73,0
Jack Brownschidle,/players/b/brownja01.html,D,39,494,39,162,201,32.0,0,3,6,9,0
Jeff Brownschidle,/players/b/brownje01.html,D,7,7,0,1,1,-0.2,0,0,1,1,0
Jeff Brubaker,/players/b/brubaje01.html,LW,46,178,16,9,25,-2.2,0,5,4,9,0
Trevor Carrick,/players/c/carritr01.html,D,4,4,0,0,0,-0.1,0,0,0,0,0
Greg Carroll,/players/c/carrogr01.html,C,71,131,20,34,54,1.7,0,13,19,32,0
Brett Carson,/players/c/carsobr01.html,D,72,90,2,11,13,3.6,0,2,10,12,0
Jimmy Carson,/players/c/carsoji01.html,C,49,626,275,286,561,45.6,0,10,10,20,0
Lindsay Carson,/players/c/carsoli01.html,C,27,373,66,80,146,4.8,0,5,4,9,0
Anson Carter,/players/c/cartean01.html,RW,10,674,202,219,421,45.1,0,1,0,1,0
Ryan Carter,/players/c/cartery01.html,LW,32,473,41,52,93,6.1,0,0,3,3,0
Brian Chapman,/players/c/chapmbr01.html,D,3,3,0,0,0,0.1,0,0,0,0,0
Kelly Chase,/players/c/chaseke01.html,RW,111,458,17,36,53,-4.5,0,3,10,13,0
Steve Chiasson,/players/c/chiasst01.html,D,112,751,93,305,398,61.7,0,11,46,57,0
Igor Chibirev,/players/c/chibiig01.html,C,45,45,7,12,19,1.4,0,7,12,19,0
Shane Churla,/players/c/churlsh01.html,RW,22,488,26,45,71,-5.9,0,0,1,1,0
Enrico Ciccone,/players/c/ciccoen01.html,D,14,374,10,18,28,14.1,0,0,3,3,0
Paul Coffey*,/players/c/coffepa01.html,D,133,1409,396,1135,1531,185.7,0,16,42,58,0
Mike Commodore,/players/c/commomi01.html,D,195,484,23,83,106,20.3,0,13,41,54,0
Tim Conboy,/players/c/conboti01.html,D,59,59,0,6,6,0.1,0,0,6,6,0
Yvon Corriveau,/players/c/corriyv01.html,LW,114,280,48,40,88,3.3,0,22,15,37,0
Yves Courteau,/players/c/courtyv01.html,RW,4,22,2,5,7,-0.1,0,0,0,0,0
Murray Craven,/players/c/cravemu01.html,LW,128,1071,266,493,759,55.8,0,49,72,121,0
Bob Crawford,/players/c/crawfbo01.html,RW,182,246,71,71,142,8.0,0,64,59,123,0
Mike Crombeen,/players/c/crombmi01.html,RW,102,475,55,68,123,-1.4,0,5,11,16,0
Doug Crossman,/players/c/crossdo01.html,D,41,914,105,359,464,67.4,0,4,19,23,0
Ted Crowley,/players/c/crowlte01.html,D,21,34,2,4,6,1.4,0,1,2,3,0
Jim Culhane,/players/c/culhaji01.html,D,6,6,0,1,1,0.5,0,0,1,1,0
John Cullen,/players/c/cullejo01.html,C,109,621,187,363,550,39.2,0,39,63,102,0
Tony Currie,/players/c/currito01.html,RW,45,290,92,119,211,14.5,0,15,24,39,0
Paul Cyr,/players/c/cyrpa01.html,LW,87,471,101,140,241,11.9,0,12,16,28,0
Klas Dahlbeck,/players/d/dahlbkl01.html,D,76,170,6,17,23,3.3,0,3,8,11,0
Zac Dalpe,/players/d/dalpeza01.html,RW,41,141,12,13,25,0.9,0,5,5,10,0
Scott Daniels,/players/d/daniesc01.html,LW,66,149,8,12,20,-1.3,0,3,6,9,0
Joe Day,/players/d/dayjo01.html,C,48,72,1,10,11,-1.4,0,1,10,11,0
Calvin de Haan,/players/d/dehaaca01.html,D,74,378,13,82,95,19.2,0,1,13,14,0
Dave Debol,/players/d/debolda01.html,C,92,92,26,26,52,2.7,0,26,26,52,0
Brad DeFauw,/players/d/defaubr01.html,LW,9,9,3,0,3,0.4,0,3,0,3,0
Phillip Di Giuseppe,/players/d/digiuph01.html,LW,147,150,14,27,41,2.7,0,14,27,41,0
Gerald Diduck,/players/d/diducge01.html,D,135,932,56,156,212,51.7,0,2,19,21,0
Rob DiMaio,/players/d/dimairo01.html,RW,74,894,106,171,277,13.7,0,6,18,24,0
Chris Dingman,/players/d/dingmch01.html,LW,30,385,15,19,34,-3.0,0,0,1,1,0
Hnat Domenichelli,/players/d/domenhn01.html,LW,13,267,52,61,113,8.6,0,2,1,3,0
Jordy Douglas,/players/d/dougljo01.html,LW,162,268,76,62,138,6.6,0,56,40,96,0
Harold Druken,/players/d/drukeha01.html,C,14,146,27,36,63,7.2,0,0,1,1,0
Ted Drury,/players/d/druryte01.html,C,50,414,41,52,93,1.6,0,4,11,15,0
Richie Dunn,/players/d/dunnri01.html,D,76,483,36,140,176,32.7,0,6,24,30,0
Norm Dupont,/players/d/duponno01.html,LW,40,256,55,85,140,4.5,0,7,15,22,0
Radek Dvorak,/players/d/dvorara01.html,RW,60,1260,227,363,590,48.5,0,4,5,9,0
Steve Dykstra,/players/d/dykstst01.html,D,9,217,8,32,40,8.0,0,0,0,0,0
Patrick Eaves,/players/e/eavespa01.html,RW,85,633,132,110,242,25.5,0,7,12,19,0
Brad Fast,/players/f/fastbr01.html,D,1,1,1,0,1,0.3,0,1,0,1,0
Glen Featherstone,/players/f/feathgl01.html,D,122,384,19,61,80,21.0,0,5,16,21,0
Paul Fenton,/players/f/fentopa01.html,LW,34,411,100,83,183,8.9,0,7,5,12,0
Micheal Ferland,/players/f/ferlami01.html,LW,71,321,59,70,129,12.8,0,17,23,40,0
Mike Fidler,/players/f/fidlemi01.html,LW,40,271,84,97,181,12.6,0,9,10,19,0
Haydn Fleury,/players/f/fleurha01.html,D,87,87,0,9,9,2.7,0,0,9,9,0
Warren Foegele,/players/f/foegewa01.html,LW,79,79,12,6,18,1.0,0,12,6,18,0
Nick Fotiu,/players/f/fotiuni01.html,LW,116,646,60,77,137,-5.4,0,14,11,25,0
Dan Fridgen,/players/f/fridgda01.html,LW,13,13,2,3,5,0.2,0,2,3,5,0
Martin Frk,/players/f/frkma01.html,RW,2,100,12,19,31,1.8,0,0,0,0,0
Mark Fusco,/players/f/fuscoma01.html,D,80,80,3,12,15,3.3,0,3,12,15,0
