Tim Bergland,/players/b/berglti01.html,RW,104,182,17,26,43,-0.1,0
Rick Berry,/players/b/berryri01.html,D,108,197,2,13,15,3.9,0
Todd Bidner,/players/b/bidneto01.html,LW,12,12,2,1,3,0.0,0
Mathieu Biron,/players/b/bironma02.html,D,52,253,12,32,44,4.9,0
James Black,/players/b/blackja01.html,LW,166,352,58,57,115,8.6,0
Mike Bloom,/players/b/bloommi01.html,LW,67,201,30,47,77,1.4,0
John Blum,/players/b/blumjo01.html,D,66,250,7,34,41,12.2,0
Patrick Boileau,/players/b/boilepa01.html,D,7,48,5,11,16,1.8,0
Larry Bolonchuk,/players/b/bolonla01.html,D,59,74,3,9,12,1.0,0
Pierre Bouchard,/players/b/bouchpi01.html,D,106,595,24,82,106,31.2,0
Josef Boumedienne,/players/b/boumejo01.html,D,43,47,4,12,16,0.4,0
Chris Bourque,/players/b/bourqch01.html,LW,13,51,2,6,8,-0.4,0
Madison Bowey,/players/b/boweyma01.html,D,84,101,2,20,22,3.0,0
Travis Boyd,/players/b/boydtr01.html,C,61,61,5,16,21,1.8,0
Rick Bragnalo,/players/b/bragnri01.html,C,145,145,15,35,50,1.1,0
Gord Brooks,/players/b/brookgo01.html,RW,38,70,7,18,25,0.5,0
Willie Brossart,/players/b/brosswi01.html,D,61,129,1,14,15,1.5,0
Julien Brouillette,/players/b/brouiju01.html,D,10,11,1,1,2,0.7,0
Chris Brown,/players/b/brownch01.html,C,12,23,2,1,3,0.3,0
Jeff Brown,/players/b/brownje02.html,D,9,747,154,430,584,78.3,0
Andrew Brunette,/players/b/brunean01.html,LW,62,1110,268,465,733,73.4,0
Jan Bulis,/players/b/bulisja01.html,C,181,552,96,149,245,22.0,0
Ted Bulley,/players/b/bullete01.html,LW,39,414,101,113,214,13.3,0
Randy Burridge,/players/b/burrira01.html,LW,150,706,199,251,450,35.1,0
Nelson Burton,/players/b/burtone01.html,LW,8,8,1,0,1,-0.2,0
Eric Calder,/players/c/caldeer01.html,D,2,2,0,0,0,0.1,0
Tony Camazzola,/players/c/camazto01.html,D,3,3,0,0,0,0.1,0
Paul Carey,/players/c/careypa01.html,C,10,99,8,8,16,0.5,0
Kent Carlson,/players/c/carlske01.html,D,2,113,7,11,18,5.7,0
Connor Carrick,/players/c/carrico01.html,D,37,201,11,30,41,7.0,0
Greg Carroll,/players/c/carrogr01.html,C,24,131,20,34,54,1.7,0
Anson Carter,/players/c/cartean01.html,RW,38,674,202,219,421,45.1,0
Andrew Cassels,/players/c/cassean01.html,C,31,1015,204,528,732,57.9,0
Tony Cassolato,/players/c/cassoto01.html,RW,23,23,1,6,7,0.0,0
Paul Cavallini,/players/c/cavalpa01.html,D,101,564,56,177,233,46.7,0
Shawn Chambers,/players/c/chambsh01.html,D,2,625,50,185,235,47.8,0
Eric Charron,/players/c/charrer01.html,D,29,130,2,7,9,4.2,0
Denis Chasse,/players/c/chassde01.html,RW,3,132,11,14,25,-0.2,0
Alex Chiasson,/players/c/chiasal01.html,RW,61,454,81,81,162,13.9,0
Taylor Chorney,/players/c/chornta01.html,D,97,166,4,18,22,4.3,0
Tom Chorske,/players/c/chorsto01.html,LW,17,596,115,122,237,16.3,0
Brad Church,/players/c/churcbr01.html,LW,2,2,0,0,0,0.0,0
Enrico Ciccone,/players/c/ciccoen01.html,D,89,374,10,18,28,14.1,0
Ivan Ciernik,/players/c/cierniv01.html,RW,60,89,12,14,26,2.7,0
Bill Clement,/players/c/clemebi01.html,C,46,719,148,208,356,19.0,0
Steve Clippingdale,/players/c/clippst01.html,LW,3,19,1,2,3,-0.1,0
Ben Clymer,/players/c/clymebe01.html,RW,143,438,52,77,129,9.8,0
Bill Collins,/players/c/collibi01.html,RW,128,768,157,154,311,16.3,0
Sean Collins,/players/c/collise01.html,D,21,21,2,1,3,0.9,0
Sean Collins,/players/c/collise02.html,C,2,21,0,3,3,-0.1,0
Chris Conner,/players/c/connech01.html,RW,2,180,22,28,50,4.2,0
Matt Cooke,/players/c/cookema01.html,C,17,1046,167,231,398,36.9,0
Chris Corrinet,/players/c/corrich02.html,RW,8,8,0,1,1,-0.2,0
Yvon Corriveau,/players/c/corriyv01.html,LW,146,280,48,40,88,3.3,0
Joe Corvo,/players/c/corvojo01.html,D,18,708,92,218,310,55.3,0
Alain Cote,/players/c/coteal02.html,D,2,119,2,18,20,6.3,0
Tim Coulis,/players/c/couliti01.html,LW,19,47,4,5,9,-0.7,0
Geoff Courtnall,/players/c/courtge01.html,LW,159,1048,367,432,799,70.6,0
Bruce Cowick,/players/c/cowicbr01.html,LW,65,70,5,6,11,-1.5,0
Joey Crabb,/players/c/crabbjo01.html,RW,26,179,20,33,53,3.7,0
Bob Crawford,/players/c/crawfbo01.html,RW,12,246,71,71,142,8.0,0
Shawn Cronin,/players/c/cronish01.html,D,1,292,3,18,21,9.4,0
Brian Curran,/players/c/currabr01.html,D,26,381,7,33,40,13.2,0
Jakub Cutta,/players/c/cuttaja01.html,D,8,8,0,0,0,-0.3,0
Nicolas Deschamps,/players/d/deschni01.html,C,3,3,0,0,0,-0.1,0
Christian Djoos,/players/d/djoosch01.html,D,108,108,4,20,24,5.3,0
Jason Doig,/players/d/doigja01.html,D,120,158,6,18,24,4.1,0
Doug Doull,/players/d/doulldo01.html,LW,2,37,0,1,1,0.0,0
Nic Dowd,/players/d/dowdni01.html,C,64,195,17,31,48,2.8,0
Denis Dupéré,/players/d/duperde01.html,LW,53,421,80,99,179,9.8,0
Cody Eakin,/players/e/eakinco01.html,C,30,537,98,124,222,19.8,0
Rolf Edberg,/players/e/edberro01.html,C,184,184,45,58,103,6.7,0
Jack Egers,/players/e/egersja01.html,RW,26,284,64,69,133,9.2,0
Miika Elomo,/players/e/elomomi01.html,LW,2,2,0,1,1,0.1,0
Pat Elynuik,/players/e/elynupa01.html,RW,84,506,154,188,342,25.1,0
Brian Engblom,/players/e/engblbr01.html,D,79,659,29,177,206,45.1,0
Martin Erat,/players/e/eratma01.html,RW,62,881,176,369,545,52.6,0
Bryan Erickson,/players/e/erickbr01.html,RW,102,351,80,125,205,11.7,0
Daryl Evans,/players/e/evansda01.html,LW,6,113,22,30,52,1.8,0
Dean Evason,/players/e/evasode01.html,C,17,803,139,233,372,17.7,0
Brian Fahey,/players/f/faheybr01.html,D,7,7,0,1,1,0.1,0
Mike Farrell,/players/f/farremi01.html,RW,12,13,0,0,0,-0.1,0
Rico Fata,/players/f/fatari01.html,RW,31,230,27,36,63,2.3,0
Sergei Fedorov*,/players/f/fedorse01.html,C,70,1248,483,696,1179,125.6,0
Chris Felix,/players/f/felixch01.html,D,35,35,1,12,13,2.4,0
Mark Ferner,/players/f/fernema01.html,D,9,91,3,10,13,2.9,0
Chris Ferraro,/players/f/ferrach01.html,C,1,74,7,9,16,0.5,0
Peter Ferraro,/players/f/ferrape01.html,LW,4,92,9,15,24,1.6,0
Colin Forbes,/players/f/forbeco01.html,C,54,311,33,28,61,3.0,0
Dave Forbes,/players/f/forbeda01.html,LW,79,362,64,64,128,5.4,0
Alex Forsyth,/players/f/forsyal01.html,C,1,1,0,0,0,0.0,0
Jean-Francois Fortin,/players/f/fortije01.html,D,71,71,1,4,5,1.2,0
Jeff Friesen,/players/f/friesje01.html,LW,33,893,218,298,516,51.2,0
Larry Fullan,/players/f/fullala01.html,LW,4,4,1,0,1,0.0,0
Owen Fussey,/players/f/fusseow01.html,RW,4,4,0,1,1,0.0,0
Stanislav Galiev,/players/g/galiest01.html,RW,26,26,1,3,4,0.3,0
Garry Galley,/players/g/gallega01.html,D,76,1149,125,475,600,92.0,0
Paul Gardner,/players/g/gardnpa01.html,C,12,447,201,201,402,31.0,0
Martin Gendron,/players/g/gendrma01.html,RW,28,30,4,2,6,0.1,0
Shane Gersich,/players/g/gersish01.html,C/LW,3,3,0,1,1,0.0,0
Doug Gibson,/players/g/gibsodo01.html,C,11,63,9,19,28,1.2,0
Stan Gilbertson,/players/g/gilbest01.html,LW,56,428,85,89,174,5.7,0
Bob Girard,/players/g/girarbo01.html,LW,132,305,45,69,114,3.7,0
Alexandre Giroux,/players/g/giroual01.html,C/LW,30,48,6,6,12,0.8,0
Tim Gleason,/players/g/gleasti01.html,D,17,727,17,125,142,26.7,0
Curtis Glencross,/players/g/glenccu01.html,C,18,507,134,141,275,31.8,0
Eddy Godin,/players/g/godined01.html,RW,27,27,3,6,9,-0.2,0
Andrew Gordon,/players/g/gordoan01.html,RW,12,55,3,4,7,-0.4,0
Mikhail Grabovski,/players/g/grabomi01.html,C,58,534,125,171,296,30.7,0
Jean-Luc Grand-Pierre,/players/g/grandje01.html,D,13,269,7,13,20,3.8,0
Tyler Graovac,/players/g/graovty01.html,C,5,62,7,2,9,0.8,0
Benoit Gratton,/players/g/grattbe01.html,C,22,58,6,10,16,1.3,0
Josh Green,/players/g/greenjo01.html,LW,21,341,36,40,76,5.1,0
Jeff Greenlaw,/players/g/greenje01.html,LW,53,57,3,6,9,-0.5,0
Mike Grier,/players/g/griermi01.html,RW,150,1060,162,221,383,28.2,0
John Gruden,/players/g/grudejo01.html,D,11,92,1,8,9,3.4,0
Bob Gryp,/players/g/grypbo01.html,LW,73,74,11,13,24,-0.1,0
Carl Hagelin,/players/h/hagelca01.html,LW,20,546,93,148,241,26.1,0
Chris Hajt,/players/h/hajtch01.html,D,5,6,0,0,0,0.0,0
Trevor Halverson,/players/h/halvetr01.html,LW,17,17,0,4,4,-0.1,0
Roman Hamrlik,/players/h/hamrlro01.html,D,72,1395,155,483,638,114.9,0
Al Hangsleben,/players/h/hangsal01.html,D,130,185,21,48,69,12.5,0
Scott Hannan,/players/h/hannasc01.html,D,55,1055,38,179,217,50.8,0
David Harlock,/players/h/harloda01.html,D,6,212,2,14,16,1.8,0
Dwayne Hay,/players/h/haydw01.html,LW,2,79,2,4,6,-0.4,0
Timo Helbling,/players/h/helblti01.html,D,2,11,0,1,1,-0.1,0
Bryan Helmer,/players/h/helmebr01.html,D,12,146,8,18,26,6.1,0
Archie Henderson,/players/h/hendear01.html,RW,7,23,3,1,4,-0.1,0
Alex Henry,/players/h/henryal01.html,D,38,177,2,9,11,0.6,0
Matt Herr,/players/h/herrma01.html,C,52,58,4,5,9,0.3,0
Jamie Heward,/players/h/hewarja01.html,D,123,394,38,86,124,18.3,0
Dennis Hextall,/players/h/hextade01.html,LW,41,681,153,350,503,33.0,0
Doug Hicks,/players/h/hicksdo01.html,D,18,561,37,131,168,28.7,0
Andre Hidi,/players/h/hidian01.html,LW,7,7,2,1,3,0.2,0
Jack Hillen,/players/h/hilleja01.html,D,71,304,13,58,71,13.2,0
Benoit Hogue,/players/h/hoguebe01.html,C,9,863,222,321,543,44.3,0
Randy Holt,/players/h/holtra01.html,D,123,395,4,37,41,12.3,0
Bill Houlder,/players/h/houldbi01.html,D,79,846,59,191,250,57.9,0
Phil Housley*,/players/h/houslph01.html,D,141,1495,338,894,1232,170.7,0
Ken Houston,/players/h/houstke01.html,RW,75,570,161,167,328,20.9,0
Jim Hrycuik,/players/h/hrycuji01.html,C,21,21,5,5,10,0.4,0
Jamie Hunt,/players/h/huntja01.html,D,1,1,0,0,0,-0.1,0
Mark Hunter,/players/h/huntema01.html,RW,7,628,213,171,384,26.3,0
Jamie Huscroft,/players/h/huscrja01.html,D,7,352,5,33,38,13.9,0
Jaromir Jagr,/players/j/jagrja01.html,RW,190,1733,766,1155,1921,217.1,0
Wes Jarvis,/players/j/jarviwe01.html,C,144,237,31,55,86,1.7,0
