Brandon Kozun,kozunbr01,RW,20,20,2,2,4,0.3
Stephen Kraftcheck*,kraftst01,D,8,156,11,18,29,7.7
Staffan Kronwall,kronwst01,D,52,66,1,3,4,0.7
Alexei Kudashov,kudasal01,C,25,25,1,0,1,-0.6
Orland Kurtenbach,kurteor01,C,70,640,119,213,332,20.1
Tom Kurvers,kurveto01,D,89,659,93,328,421,54.3
Nick Kypreos,kypreni01,LW,54,442,46,44,90,-1.0
Eric Lacroix,lacroer01,LW,3,472,67,70,137,8.5
Brooks Laich,laichbr01,C,21,776,134,198,332,27.8
Larry Landon,landola01,RW,7,9,0,0,0,-0.3
Pete Langelle,langepe01,C,137,137,22,51,73,5.9
Rick Lanz,lanzri01,D,151,569,65,221,286,37.4
Guy Larose,larosgu01,C,53,70,10,9,19,0.1
Matt Lashoff,lashoma01,D,11,74,1,15,16,1.6
Craig Laughlin,laughcr01,RW,66,549,136,205,341,19.9
Paul Lawless,lawlepa01,LW,13,239,49,77,126,6.1
Derek Laxdal,laxdade01,RW,51,67,12,7,19,0.1
Brett Lebda,lebdabr01,D,41,397,20,56,76,17.0
Brad Leeb,leebbr01,RW,1,5,0,0,0,-0.2
Brian Leetch*,leetcbr01,D,15,1205,247,781,1028,146.6
Sylvain Lefebvre,lefebsy01,D,165,945,30,154,184,49.5
Brendan Leipsic,leipsbr01,LW,6,126,13,35,48,2.9
Josh Leivo,leivojo01,LW,84,133,24,22,46,4.9
Alex Levinsky,levinal01,D,150,367,19,49,68,27.4
Danny Lewicki,lewicda01,LW,123,461,105,135,240,21.5
Bob Liddington,liddibo01,LW,11,11,0,1,1,-0.3
John-Michael Liles,lilesjo01,D,104,836,87,283,370,61.1
Tobias Lindberg,lindbto01,RW,6,6,0,2,2,0.1
Par Lindholm,lindhpa01,C,61,65,1,12,13,0.2
Eric Lindros*,lindrer01,C,33,760,372,493,865,101.6
Joakim Lindstrom,lindsjo01,C,19,150,19,24,43,2.4
Ken Linseman,linseke01,C,2,860,256,551,807,58.2
Ed Litzenberger,litzeed01,C/RW,115,619,178,238,416,39.3
Claude Loiselle,loisecl01,C,71,616,92,117,209,3.4
Matthew Lombardi,lombama01,C,62,536,101,161,262,24.1
Viktor Loov,loovvi01,D,4,4,0,2,2,0.6
Wilf Loughlin,loughwi01,D/LW,14,14,0,0,0,-0.2
Gerry Lowrey,lowrege01,LW,57,211,47,48,95,12.2
Don Luce,lucedo01,C,39,894,225,328,553,44.1
Jyrki Lumme,lummejy01,D,124,985,114,354,468,79.8
Jamie Lundmark,lundmja01,C,15,295,40,59,99,6.6
Joe Lundrigan,lundrjo01,D,49,52,2,8,10,3.1
Clarke MacArthur,macarcl01,LW,195,552,133,171,304,32.3
Parker MacDonald,macdopa01,C,63,676,144,179,323,23.5
Blair MacKasey,mackabl01,D,1,1,0,0,0,0.0
Fleming MacKell,mackefl01,C,152,666,149,220,369,33.9
Don MacLean,macledo01,C,3,41,8,5,13,0.9
Billy MacMillan,macmibi01,RW,137,446,74,77,151,6.8
John MacMillan,macmijo01,RW,81,104,5,10,15,-1.0
Al MacNeil,macneal01,D,71,524,17,75,92,36.2
Andrew MacWilliam,macwian01,D,12,12,0,2,2,-0.1
Darryl Maggs,maggsda01,D,5,135,14,19,33,7.1
Marc Magnan,magnama01,LW,4,4,0,1,1,0.0
Kevin Maguire,maguike01,RW,88,260,29,30,59,-0.3
Adam Mair,mairad01,C,24,615,38,76,114,5.5
Phil Maloney,malonph01,C,30,159,28,43,71,5.0
Kent Manderville,mandeke01,C,136,646,37,67,104,-0.1
Norm Mann,mannno01,RW/C,31,31,0,3,3,-0.6
Bob Manno,mannobo01,D,72,371,41,132,173,21.5
Dave Manson,mansoda01,D,87,1103,102,288,390,66.5
Alexey Marchenko,marchal01,D,11,121,4,17,21,5.3
Brian Marchinko,marchbr01,C,5,47,2,6,8,-0.6
Bryan Marchment,marchbr02,D,75,926,40,142,182,47.4
Martin Marincin,marinma01,D,116,201,4,26,30,6.0
Gus Marker,markegu01,RW,98,323,64,70,134,12.8
Jack Markle,marklja01,RW,8,8,0,1,1,-0.1
Jack Marks,marksja01,LW/D,5,7,0,0,0,-0.4
Patrick Marleau,marlepa01,C,164,1657,551,615,1166,132.3
Brad Marsh,marshbr01,D,181,1086,23,175,198,46.6
Gary Marsh,marshga01,LW,1,7,1,3,4,0.3
Don Marshall,marshdo01,LW,50,1176,265,324,589,46.4
Paul Marshall,marshpa01,LW,23,95,15,18,33,0.7
Willie Marshall,marshwi01,C,33,33,1,5,6,-0.1
Jack Martin,martija01,C,1,1,0,0,0,0.0
Matt Martin,martima02,LW,132,637,56,67,123,6.0
Matt Martin,martima01,D,76,76,0,5,5,1.9
Tom Martin,martito01,RW,3,3,1,0,1,0.1
Paul Masnick,masnipa01,C,41,220,18,40,58,1.8
Frank Mathers*,mathefr01,D,23,23,1,3,4,1.6
Joe Matte,mattejo01,D,17,68,17,15,32,2.3
Shawn Matthias,matthsh01,C,51,551,90,84,174,15.9
Brad Maxwell,maxwebr02,D,52,613,98,270,368,49.0
Wally Maxwell,maxwewa01,C,2,2,0,0,0,-0.1
Brad May,maybr01,LW,38,1041,127,161,288,17.1
Shep Mayer,mayersh01,RW,2,2,1,2,3,0.2
Jamal Mayers,mayerja01,RW,115,915,90,129,219,11.0
Gary McAdam,mcadaga01,LW,15,528,94,132,226,9.4
Chris McAllister,mcallch01,D,56,301,4,17,21,2.3
Cliff McBride,mcbricl01,RW/D,1,1,0,0,0,0.1
Bert McCaffrey,mccafbe01,RW/D,118,261,43,35,78,30.0
Kevin McClelland,mccleke01,RW,18,588,68,112,180,-1.2
Jay McClement,mccleja01,C,129,906,90,154,244,10.1
John McCormack,mccorjo01,C,84,311,25,49,74,1.4
Dale McCourt,mccouda01,C,72,532,194,284,478,35.4
Bill McCreary,mccrebi02,RW,12,12,1,0,1,-0.4
John McCreedy,mccrejo01,RW,64,64,17,12,29,2.2
Darwin McCutcheon,mccutda01,D,1,1,0,0,0,0.0
Jack McDonald,mcdonja01,LW,6,70,26,14,40,1.5
John McIntyre,mcintjo01,C,72,351,24,54,78,-2.6
Larry McIntyre,mcintla01,D,41,41,0,3,3,2.4
Walt McKechnie,mckecwa01,C,133,955,214,392,606,37.5
Greg McKegg,mckeggr01,C,4,132,13,11,24,1.5
Sean McKenna,mckense01,RW,48,414,82,80,162,5.7
Don McKenney,mckendo01,C,67,798,237,345,582,52.7
Frazer McLaren,mclarfr01,LW,62,102,4,7,11,0.8
Jack McLean,mcleaja01,C/RW,67,67,14,24,38,1.8
John McLellan,mcleljo01,C,2,2,0,0,0,-0.1
Dave McLlwain,mcllwda01,C/RW,77,501,100,107,207,7.9
Basil McRae,mcraeba01,LW,4,576,53,83,136,-2.6
Chris McRae,mcraech01,LW,14,21,1,0,1,-0.4
Ken McRae,mcraeke01,C,11,137,14,21,35,-1.2
Gerry Meehan,meehage01,C,25,670,180,243,423,30.5
Harry Meeking,meekiha01,LW,35,64,19,13,32,0.9
Barry Melrose,melroba01,D,173,300,10,23,33,6.5
Don Metz,metzdo01,RW,170,170,20,35,55,2.6
Milan Michalek,michami01,RW,18,747,208,238,446,48.8
Larry Mickey,mickela01,RW,55,292,39,53,92,2.1
Jim Mikol,mikolji01,LW/D,4,34,1,4,5,-0.3
Mike Millar,millami01,RW,7,78,18,18,36,2.0
Earl Miller,milleea01,LW,16,110,19,14,33,2.1
Dmitri Mironov,mirondm01,D,175,556,54,206,260,44.2
John Mitchell,mitchjo01,C,159,548,70,107,177,12.0
Lyle Moffat,moffaly01,LW,23,97,12,16,28,0.2
Alexander Mogilny,mogilal01,RW,176,990,473,559,1032,111.5
Sergio Momesso,momesse01,LW,54,710,152,193,345,20.7
Dickie Moore*,mooredi01,LW,38,719,261,346,607,65.2
Dominic Moore,mooredo01,C,151,897,106,176,282,19.2
Trevor Moore,mooretr01,LW,25,25,2,6,8,0.6
Marc Moro,moroma01,D,2,30,0,0,0,0.0
Moe Morris,morrimo01,D,117,135,14,29,43,11.2
Marcel Mueller,muellma01,LW,3,3,0,0,0,-0.1
Richard Mulhern,mulheri01,D,26,303,27,93,120,20.7
Kirk Muller,mulleki01,LW,102,1349,357,602,959,67.1
Harry Mummery,mummeha01,D,31,106,32,20,52,10.5
Craig Muni,municr01,D,19,819,28,119,147,42.9
Gerry Munro,munroge01,D,4,34,1,2,3,2.2
Larry Murphy*,murphla01,D,151,1615,288,929,1217,176.8
Ken Murray,murrake01,D,5,106,1,10,11,4.2
Randy Murray,murrara01,D,3,3,0,0,0,0.1
Jake Muzzin,muzzija01,D,30,526,56,173,229,46.9
Ric Nattress,nattrri01,D,36,536,29,135,164,28.6
Zdenek Nedved,nedvezd01,RW,31,31,4,6,10,0.6
Gordie Nelson,nelsogo01,D,3,3,0,0,0,0.2
Mike Neville,nevilmi01,C,48,67,5,6,11,-0.9
Kris Newbury,newbukr01,C,44,76,4,6,10,0.5
Joe Nieuwendyk*,nieuwjo01,C,64,1257,564,562,1126,120.0
Frank Nighbor*,nighbfr01,C,23,349,139,100,239,31.8
Frank Nigro,nigrofr01,C,68,68,8,18,26,0.5
Reg Noble*,noblere01,C/D,160,510,167,106,273,35.2
Owen Nolan,nolanow01,RW,79,1200,422,463,885,91.6
Paddy Nolan,nolanpa01,LW/D,2,2,0,0,0,-0.1
Mike Nykoluk,nykolmi01,RW,32,32,3,1,4,-0.3
Ryan O'Byrne,obyrnry01,D,8,308,5,34,39,8.4
Gerry O'Flaherty,oflahge01,LW,2,438,99,95,194,11.0
Jeff O'Neill,oneilje01,RW,148,821,237,259,496,49.8
Tom O'Neill,oneilto01,RW,66,66,10,12,22,0.3
Ben Ondrus,ondrube01,RW,52,52,0,2,2,-1.4
Phil Oreskovic,oreskph01,D,10,10,1,1,2,0.2
Randy Osburn,osburra01,LW,26,27,0,2,2,-0.8
Igor Ozhiganov,ozhigig01,D,53,53,3,4,7,1.2
Wilf Paiement,paiemwi01,RW,187,946,356,458,814,59.5
Richard Panik,panikri01,RW,76,410,75,84,159,16.1
P.A. Parenteau,parenpi01,LW,77,491,114,182,296,30.2
J.P. Parise,parisjp01,LW,1,890,238,356,594,45.5
George Parsons,parsoge01,LW,78,78,12,13,25,1.6
George Patterson,pattege01,W,30,270,51,27,78,8.8
Rob Pearson,pearsro01,RW,192,269,56,54,110,6.1
Scott Pearson,pearssc01,LW,63,292,56,42,98,3.7
Michael Peca,pecami01,C,35,864,176,289,465,42.2
Tom Pederson,pederto01,D,15,240,20,49,69,11.4
Stuart Percy,percyst01,D,12,12,0,3,3,0.0
Fred Perlini,perlifr01,C,8,8,2,3,5,0.2
Yanic Perreault,perreya01,C,176,859,247,269,516,54.9
Nathan Perrott,perrona01,RW,43,89,4,5,9,0.2
Nic Petan,petanni01,C,5,113,6,18,24,0.5
Michel Petit,petitmi01,D,88,827,90,238,328,45.8
Eric Pettinger,pettier01,LW/C,67,98,7,12,19,0.0
Robert Picard,picarro02,D,59,899,104,319,423,62.2
Karel Pilar,pilarka01,D,90,90,6,24,30,5.0
Pierre Pilote*,pilotpi01,D,69,890,80,418,498,93.1
Cam Plante,plantca01,D,2,2,0,0,0,0.1
Tomas Plekanec,plekato01,C,17,1001,233,375,608,64.3
Walt Poddubny,podduwa01,LW,186,468,184,238,422,32.3
Jason Podollan,podolja01,RW,14,41,1,5,6,-0.5
John Pohl,pohljo01,C,114,115,17,21,38,2.9
Bud Poile*,poilebu01,RW,131,311,107,122,229,22.2
Babe Pratt*,prattba01,D,179,518,83,210,293,64.7
Tracy Pratt,pratttr01,D,11,580,17,97,114,27.6
Eric Prentice,prenter01,LW,5,5,0,0,0,-0.2
Wayne Presley,preslwa01,RW,19,684,155,147,302,16.9
Noel Price,priceno01,D,29,500,14,114,128,29.4
Wayne Primeau,primewa01,C,59,774,69,125,194,5.4
Martin Prochazka,prochma01,RW,29,32,2,5,7,0.1
Goldie Prodgers,prodggo01,F/D,16,111,63,33,96,14.9
Al Pudas,pudasal01,W,4,4,0,0,0,-0.2
Joel Quenneville,quennjo01,D,93,803,54,136,190,43.8
Pat Quinn*,quinnpa01,D,99,606,18,113,131,34.2
Rob Ramage,ramagro01,D,160,1044,139,425,564,75.1
Beattie Ramsay,ramsabe01,D,43,43,0,2,2,2.6
Ken Randall,randake01,RW/D,128,219,70,51,121,30.1
Paul Ranger,rangepa01,D,53,323,24,82,106,19.4
Mason Raymond,raymoma01,LW,82,546,115,136,251,25.0
Larry Regan,reganla01,RW,116,280,41,95,136,9.0
Dave Reid,reidda01,C,7,7,0,0,0,-0.2
Reg Reid,reidre01,LW,39,39,1,0,1,-2.0
Bobby Reynolds,reynobo01,LW,7,7,1,1,2,-0.1
Pat Ribble,ribblpa01,D,13,349,19,60,79,17.0
Mike Ridley,ridlemi01,C,48,866,292,466,758,60.6
Dave Ritchie,ritchda01,D,4,57,15,6,21,3.9
Mickey Roach,roachmi01,C,30,211,77,37,114,12.0
René Robert,roberre01,RW,74,744,284,418,702,59.6
Fred Robertson,roberfr01,D,28,48,2,0,2,2.9
Stephane Robidas,robidst01,D,52,937,57,201,258,55.0
Eddie Rodden,roddeed01,C,33,90,6,14,20,0.7
Doc Romnes,romnedo01,LW/C,36,360,67,137,204,21.6
Bill Root,rootbi01,D,96,247,11,23,34,9.9
Jay Rosehill,rosehja01,LW,72,117,5,3,8,-0.1
Calle Rosen,rosenca01,D,8,8,1,1,2,-0.1
Duane Rupp,ruppdu01,D,78,374,24,93,117,26.2
Warren Rychel,rychewa01,LW,26,406,38,39,77,-1.6
Bob Sabourin,saboubo01,LW,1,1,0,0,0,0.0
Gary Sabourin,sabouga01,RW,55,627,169,188,357,29.3
David Sacco,saccoda01,RW,4,35,5,13,18,0.9
Joe Sacco,saccojo01,RW,60,738,94,119,213,10.9
Phil Samis,samisph01,D,2,2,0,0,0,0.1
Charlie Sands,sandsch01,C/RW,48,429,99,112,211,20.8
Mike Santorelli,santomi01,C,57,406,64,74,138,11.8
Mathieu Schneider,schnema01,D,115,1289,223,520,743,132.8
Rod Schutt,schutro01,LW,6,286,77,92,169,10.1
Ganton Scott,scottga01,RW,21,56,1,1,2,-2.7
Al Secord,secoral01,LW,114,766,273,223,496,33.5
Ron Sedlbauer,sedlbro01,LW,21,430,143,86,229,16.7
Rod Seiling,seiliro01,D,138,979,62,269,331,75.6
Brit Selby,selbybr01,LW,169,347,55,62,117,4.9
Brad Selwood,selwobr01,D,99,162,7,40,47,9.4
Dave Semenko,semenda01,LW,70,575,65,88,153,-2.9
Jeff Serowik,serowje01,D,1,28,0,6,6,0.7
Dave Shand,shandda01,D,48,421,19,84,103,26.8
Darryl Shannon,shannda01,D,98,544,28,111,139,32.0
Norm Shay,shayno01,D/RW,22,53,5,5,10,-1.1
Doug Shedden,shedddo01,C,24,416,139,186,325,19.7
Jack Shill,shillja01,C,42,160,15,20,35,0.4
Jaime Sifers,siferja01,D,23,37,0,2,2,0.3
Zach Sill,sillza01,C,21,93,2,3,5,-1.0
Fredrik Sjostrom,sjostfr01,RW,85,489,46,58,104,4.2
Alf Skinner,skinnal01,RW,37,71,26,12,38,1.5
Darryl Sly,slyda01,D,19,79,1,2,3,2.1
Dale Smedsmo,smedsda01,LW,4,4,0,0,0,-0.1
Art Smith,smithar01,D,101,144,15,10,25,13.4
Ben Smith,smithbe01,RW,52,237,29,25,54,3.8
Brad Smith,smithbr03,RW,89,222,28,34,62,-0.2
D.J. Smith,smithdj01,D,11,45,1,1,2,0.3
Floyd Smith,smithfl01,RW,131,617,129,178,307,22.1
Glenn Smith,smithgl01,D,9,9,0,0,0,0.4
Jason Smith,smithja01,D,162,1008,41,128,169,48.3
Trevor Smith,smithtr01,C,82,107,9,11,20,0.7
Jerred Smithson,smithje01,C,18,606,39,57,96,-0.5
Rod Smylie,smyliro01,W,61,74,3,2,5,-2.8
Greg Smyth,smythgr01,D,13,229,4,16,20,7.4
Chris Snell,snellch01,D,2,34,2,7,9,1.2
Bob Solinger,solinbo01,W,98,99,10,11,21,0.8
Nikita Soshnikov,soshnni01,RW,70,87,8,8,16,0.7
Nick Spaling,spalini01,C,35,437,52,72,124,7.5
Gordon Spence,spencgo01,LW,3,3,0,0,0,-0.2
Brian Spencer,spencbr01,LW,95,553,80,143,223,8.1
Chris Speyer,speyech01,D,5,14,0,0,0,0.3
Jesse Spring,sprinje01,D,2,133,11,4,15,7.1
Ted Stackhouse,stackte01,D,13,13,0,0,0,0.5
Viktor Stalberg,stalbvi01,LW,40,488,82,86,168,16.4
Lorne Stamler,stamllo01,LW,45,116,14,11,25,-0.7
Tim Stapleton,staplti01,C,4,118,19,18,37,3.3
Marian Stastny,stastma01,RW,70,322,121,173,294,19.5
David Steckel,steckda01,C,89,425,33,46,79,1.4
Lee Stempniak,stemple01,RW,123,911,203,266,469,47.5
Bob Stephenson,stephbo01,RW,14,18,2,3,5,-0.1
Mike Stevens,stevemi01,LW,1,23,1,4,5,-0.2
Bill Stewart,stewabi01,D,83,261,7,64,71,14.0
Gaye Stewart,stewaga01,LW,165,502,185,159,344,34.3
Mike Stothers,stothmi01,D,18,30,0,2,2,0.5
Blaine Stoughton,stougbl01,RW,121,526,258,191,449,34.9
Anton Stralman,stralan01,D,88,749,47,195,242,48.8
Ken Strong,stronke01,LW,15,15,2,2,4,0.0
Billy Stuart,stuarbi01,D,94,195,30,19,49,16.1
Alexander Suglobov,sugloal01,RW,16,18,1,0,1,-0.4
Frank Sullivan,sullifr01,D,6,8,0,0,0,0.3
Steve Sullivan,sullist01,RW,154,1011,290,457,747,81.2
Bill Sutherland,suthebi01,C,44,250,70,58,128,11.4
Rich Sutter,sutteri01,RW,18,874,149,166,315,12.9
Robert Svehla,svehlro01,D,82,655,68,267,335,58.0
Petr Svoboda,svobope02,D,18,18,1,2,3,0.3
Bob Sykes,sykesbo01,LW,2,2,0,0,0,-0.1
John Tavares,tavarjo01,C,82,751,319,390,709,84.8
Harry Taylor,tayloha01,C,51,66,5,10,15,-0.2
Gilles Thibaudeau,thibagi01,C,41,119,25,37,62,3.9
Cy Thomas,thomacy01,W,8,14,2,2,4,0.1
Rhys Thomson,thomsrh01,D,18,25,0,2,2,1.3
Scott Thornton,thornsc01,LW,33,941,144,141,285,17.1
Jiri Tlusty,tlustji01,C,74,446,89,88,177,19.2
Dave Tomlinson,tomlida01,C,6,42,1,3,4,-1.0
Shayne Toporowski,toporsh01,RW,3,3,0,0,0,-0.1
Yannick Tremblay,trembya01,D,78,390,38,87,125,15.4
Guy Trottier,trottgu01,RW,113,115,28,17,45,2.6
Garry Unger,ungerga01,C,15,1105,413,391,804,67.8
Rinat Valiev,valieri01,D,10,12,0,0,0,0.2
Jack Valiquette,valiqja01,C,172,350,84,134,218,13.3
Mike Van Ryn,vanrymi01,D,27,353,30,99,129,23.3
Darren Veitch,veitcda01,D,39,511,48,209,257,40.7
Kris Versteeg,verstkr01,RW,53,643,149,209,358,37.9
Leigh Verstraete,verstle01,RW,8,8,0,1,1,-0.2
Carl Voss*,vossca01,C,14,264,34,71,105,7.5
Kurt Walker,walkeku01,D,71,71,4,5,9,0.7
Rickard Wallin,walliri01,C,60,79,8,11,19,1.0
Dixon Ward,warddi01,RW,22,537,95,129,224,17.2
Ron Ward,wardro01,C,18,89,2,5,7,-1.8
Jeff Ware,wareje01,D,15,21,0,1,1,0.3
Bob Warner,warnebo01,D,10,10,1,1,2,0.7
Don Webster,webstdo01,LW,27,27,7,6,13,0.6
Stan Weir,weirst01,C,159,642,139,207,346,17.6
Kyle Wellwood,wellwky01,C,189,489,92,143,235,22.3
Blake Wesley,weslebl01,D,27,298,18,46,64,12.2
Glen Wesley,weslegl01,D,7,1457,128,409,537,104.1
Erik Westrum,westrer01,C,2,27,1,2,3,-0.3
Peter White,whitepe01,C,1,220,23,37,60,2.7
Rod Willard,willaro01,LW,1,1,0,0,0,-0.1
Jeremy Williams,willije01,RW,31,32,9,2,11,1.5
Clarke Wilm,wilmcl01,C,70,455,37,60,97,3.2
Cully Wilson,wilsocu01,RW,31,130,59,29,88,9.0
Johnny Wilson,wilsojo01,LW,73,688,161,171,332,30.5
Ron Wilson,wilsoro02,D,64,177,26,67,93,11.6
Daniel Winnik,winnida01,C/LW,114,798,82,169,251,18.1
Brian Wiseman,wisembr01,C,3,3,0,0,0,-0.1
Craig Wolanin,wolancr01,D,33,695,40,133,173,30.6
Randy Wood,woodra01,LW/C,94,741,175,159,334,20.7
Andy Wozniewski,woznian01,D,76,79,2,10,12,2.0
Bob Wren,wrenbo01,C,1,5,0,0,0,-0.1
Terry Yake,yakete01,C,19,403,77,120,197,14.7
Dmitri Yakushin,yakusdm01,D,2,2,0,0,0,0.0
Gary Yaremchuk,yaremga01,C,34,34,1,4,5,-0.9
Ken Yaremchuk,yaremke01,C,47,235,36,56,92,1.6
Ron Zanussi,zanusro01,RW,55,299,52,83,135,6.4
Rob Zettler,zettlro01,D,136,569,5,65,70,14.9
Mike Zigomanis,zigommi01,C,8,197,21,19,40,1.4
