Craig Darby,darbycr01,C,5,196,21,35,56,2.2
Patrick Davis,davispa01,RW,9,9,1,0,1,0.0
Rob Davison,davisro01,D,1,219,3,15,18,4.9
Jean-Sebastien Dea,deaje01,C,20,29,5,2,7,0.9
Butch Deadmarsh,deadmbu01,LW,20,137,12,5,17,-1.7
Barry Dean,deanba01,LW,79,165,25,56,81,3.7
Lucien DeBlois,deblolu01,C,144,993,249,276,525,27.5
Guy Delparte,delpagu01,LW,48,48,1,8,9,-0.6
Don Dietrich,dietrdo01,D,11,28,0,7,7,0.9
Gary Dillon,dilloga01,C,13,13,1,1,2,-0.2
Jim Dobson,dobsoji01,RW,3,12,0,0,0,-0.4
Dan Dorion,dorioda01,C,4,4,1,1,2,0.1
Jim Dowd,dowdji01,C,121,728,71,168,239,15.9
Norm Dube,dubeno01,LW,57,57,8,10,18,0.6
Denis Dupéré,duperde01,LW,154,421,80,99,179,9.8
Steve Durbano,durbast01,D,56,220,13,60,73,13.4
Mike Dwyer,dwyermi01,LW,22,31,2,6,8,-0.2
Tyler Eckford,eckfoty01,D,7,7,0,1,1,0.1
Tom Edur,edurto01,D,100,158,17,70,87,14.8
Dave Ellett,elletda01,D,20,1129,153,415,568,88.4
David Emma,emmada01,C,23,34,5,6,11,0.4
Chris Evans,evansch01,D,2,241,19,42,61,8.7
Jim Fahey,faheyji01,D,13,92,1,24,25,3.2
Bobby Farnham,farnhbo01,LW,50,67,8,2,10,1.2
Vernon Fiddler,fiddlve01,C,39,877,104,157,261,18.0
John Flesch,flescjo01,LW,5,124,18,23,41,0.6
Larry Floyd,floydla01,C,12,12,2,3,5,0.0
Corey Foster,fosteco01,D,2,45,5,6,11,1.2
Dwight Foster,fostedw01,RW,74,541,111,163,274,12.6
Kurtis Foster,fosteku01,D,28,405,42,118,160,27.9
Mark Fraser,frasema01,D,132,219,4,18,22,7.1
Jeff Friesen,friesje01,LW,162,893,218,298,516,51.2
Kurtis Gabriel,gabriku01,RW,22,38,2,3,5,0.4
Germain Gagnon,gagnoge01,LW,31,259,40,101,141,7.9
Bruce Gardiner,gardibr01,RW,7,312,34,54,88,5.1
Paul Gardner,gardnpa01,C,170,447,201,201,402,31.0
Luke Gazdic,gazdilu01,LW,11,147,5,3,8,-0.8
Eric Gelinas,geliner01,D,156,189,14,41,55,10.5
Mario Giallonardo,giallma01,D,23,23,0,3,3,1.1
Brian Gibbons,gibbobr02,C,59,189,25,42,67,6.4
Brandon Gignac,gignabr01,C,1,1,0,0,0,-0.1
Ed Gilbert,gilbeed01,C,121,166,21,31,52,-0.5
Mike Gillis,gillimi01,LW,121,246,33,43,76,0.4
Doug Gilmour*,gilmodo01,C,83,1474,450,964,1414,118.6
Larry Giroux,giroula01,D,21,274,15,74,89,12.2
Ray Giroux,giroura01,D,22,38,0,13,13,1.7
Sascha Goc,gocsa01,D,13,22,0,0,0,0.6
Michael Grabner,grabnmi01,RW,21,594,167,98,265,33.8
Marc-Andre Gragnani,gragnma01,D,4,78,3,15,18,0.7
Stanislav Gron,gronst01,RW,1,1,0,0,0,0.0
Danny Gruen,gruenda01,LW,29,49,9,13,22,1.2
Eric Gryba,grybaer01,D,10,289,7,36,43,10.9
Steve Guolla,guollst01,C,12,205,40,46,86,7.1
Peter Gustavsson,gustape01,LW,2,2,0,0,0,-0.1
David Hale,haleda01,D,146,327,4,25,29,9.9
Matt Halischuk,halisma01,RW,21,280,33,42,75,7.4
Taylor Hall,hallta02,LW,181,562,202,309,511,60.5
Ben Hankinson,hankibe01,RW,25,43,3,3,6,-0.5
Terry Harper,harpete01,D,15,1066,35,221,256,78.3
Peter Harrold,harrope01,D,110,274,13,29,42,8.9
Buster Harvey,harvebu01,RW,39,407,90,118,208,12.4
Hugh Harvey,harvehu01,C/LW,18,18,1,1,2,-0.3
Niclas Havelid,havelni01,D,15,628,34,137,171,32.9
Martin Havlat,havlama01,RW,40,790,242,352,594,70.6
Jimmy Hayes,hayesji01,RW,33,334,54,55,109,10.1
Seth Helgeson,helgese01,D,50,50,1,3,4,1.7
Alan Hepple,hepplal01,D,3,3,0,0,0,-0.1
Pat Hickey,hickepa01,LW,24,644,192,212,404,25.8
Uli Hiemer,hiemeul01,D,143,143,19,54,73,9.5
Tim Higgins,higgiti01,RW,167,706,154,198,352,17.9
Nico Hischier,hischni01,C,151,151,37,62,99,10.6
Bob Hoffmeyer,hoffmbo01,D,95,198,14,52,66,10.8
Doug Horbul,horbudo01,LW,4,4,1,0,1,0.0
Claude Houde,houdecl01,D,59,59,3,6,9,1.5
Phil Housley*,houslph01,D,22,1495,338,894,1232,170.7
Garry Howatt,howatga01,LW,44,720,112,156,268,10.0
Raman Hrabarenka,hrabara01,D,1,1,0,0,0,0.1
Jan Hrdina,hrdinja01,C,13,513,101,196,297,26.1
Brent Hughes,hughebr01,D,66,436,15,117,132,22.8
Jack Hughes,hugheja02,D,46,46,2,5,7,1.2
Cale Hulse,hulseca01,D,8,619,16,79,95,21.3
Jamie Huscroft,huscrja01,D,65,352,5,33,38,13.9
Dave Hutchison,hutchda01,D,32,584,19,97,116,33.7
Joshua Jacobs,jacobjo01,D,1,1,0,0,0,-0.1
Jaromir Jagr,jagrja01,RW,139,1733,766,1155,1921,217.1
Cam Janssen,janssca01,RW,171,336,6,8,14,-1.4
Rick Jodzio,jodziri01,LW,32,70,2,8,10,-1.2
John Johannson,johanjo01,C,5,5,0,0,0,-0.2
Trevor Johansen,johantr01,D,108,286,11,46,57,11.3
Marcus Johansson,johanma03,C/W,77,588,120,214,334,33.4
Larry Johnston,johnsla01,D,113,320,9,64,73,11.5
Sergey Kalinin,kalinse01,C,121,121,10,9,19,0.3
Valeri Kamensky,kamenva01,LW,30,637,200,301,501,47.7
Michael Kapla,kaplami01,D,5,5,0,0,0,0.0
Christer Kellgren,kellgch01,RW,5,5,0,0,0,-0.2
Steve Kelly,kellyst01,C,25,149,9,12,21,-1.1
Tyler Kennedy,kennety01,C,50,527,89,126,215,21.2
Veli-Pekka Ketola,ketolve01,C,44,44,9,5,14,0.2
Ralph Klassen,klassra01,C,108,497,52,93,145,-0.8
Ken Klee,kleeke01,D,18,934,55,140,195,33.9
Jim Korn,kornji01,D/LW,154,597,66,122,188,19.8
Tom Kostopoulos,kostoto01,RW,15,630,61,96,157,7.4
Viktor Kozlov,kozlovi01,C,80,897,198,339,537,50.2
Kevin Krook,krookke01,D,3,3,0,0,0,0.1
Vlastimil Kroupa,kroupvl01,D,2,105,4,19,23,2.2
Tom Kurvers,kurveto01,D,131,659,93,328,421,54.3
Michel Lachance,lachami01,D,21,21,0,4,4,0.7
Dan LaCouture,lacouda01,LW,6,337,20,25,45,-0.2
Jean-Guy Lagace,lagacje01,D,88,197,9,39,48,7.7
Sasha Lakovic,lakovsa01,RW,18,37,0,4,4,-0.3
Darren Langdon,langdda01,LW,14,521,16,23,39,-3.0
Nick Lappin,lappini01,RW,60,60,5,3,8,-0.4
Igor Larionov*,larioig01,C,49,921,169,475,644,54.9
Jeff Larmer,larmeje01,LW,113,158,37,51,88,4.7
Jay Leach,leachja02,D,31,70,1,2,3,1.6
Bryan Lefley,leflebr01,D/LW,158,228,7,29,36,7.7
Henry Lehvonen,lehvohe01,D,4,4,0,0,0,0.5
Roger Lemelin,lemelro01,D,36,36,1,2,3,0.9
Jocelyn Lemieux,lemiejo01,RW,18,598,80,84,164,3.8
Rich Lemieux,lemieri01,C,81,274,39,82,121,3.5
Tim Lenardon,lenarti01,C,7,15,2,1,3,-0.1
Pierre-Luc Letourneau-Leblond,letoupi01,RW,37,41,0,3,3,-0.1
Tapio Levo,levota01,D,107,107,16,53,69,7.6
Bill Lochead,lochebi01,LW,27,330,69,62,131,6.2
Andrei Loktionov,loktian01,C,76,155,22,26,48,4.7
Ben Lovejoy,lovejbe01,D,190,544,20,81,101,25.6
Brad Lukowich,lukowbr01,D,93,658,23,90,113,31.4
Jeff Madill,madilje01,RW,14,14,4,0,4,0.2
Olivier Magnan,magnaol01,D,18,18,0,0,0,0.2
Adam Mair,mairad01,C,65,615,38,76,114,5.5
Vladimir Malakhov,malakvl01,D,46,712,86,260,346,59.2
Troy Mallette,malletr01,LW,51,456,51,68,119,1.5
Olli Malmivaara,malmiol01,D,2,2,0,0,0,0.2
Dave Marcinyshyn,marcida01,D,9,16,0,1,1,0.3
Hector Marini,marinhe01,RW,109,154,27,46,73,3.0
Gordon Mark,markgo01,D,55,85,3,10,13,1.5
Pat Maroon,maroopa01,LW,17,449,88,118,206,21.5
Grant Marshall,marshgr01,RW,151,700,92,147,239,16.9
Stefan Matteau,mattest02,LW,44,64,3,4,7,-0.4
Richard Matvichuk,matviri01,D,63,796,39,139,178,50.7
Kevin Maxwell,maxweke01,C,48,66,6,15,21,-0.3
Gary McAdam,mcadaga01,LW,36,528,94,132,226,9.4
Chris McAlpine,mcalpch01,D,24,289,6,24,30,10.0
Dean McAmmond,mcammde01,C,62,996,186,262,448,41.6
John McCahill,mccahjo01,D,1,1,0,0,0,0.0
Lanny McDonald*,mcdonla01,RW,142,1111,500,506,1006,84.2
Terry McDonald,mcdonte01,D,8,8,0,1,1,0.1
Jim McElmury,mcelmji01,D,173,180,14,47,61,10.1
Mike McEwen,mcewemi01,D,132,716,108,296,404,58.7
Dan McGillis,mcgilda01,D,27,634,56,182,238,48.7
Walt McKechnie,mckecwa01,C,70,955,214,392,606,37.5
Michael McLeod,mcleomi01,C,21,21,0,3,3,-0.4
Peter McNab,mcnabpe01,C,117,955,363,450,813,65.3
George McPhee,mcphege01,LW,6,115,24,25,49,2.2
Rick Meagher,meaghri01,C,180,691,144,165,309,14.8
Glenn Merkosky,merkogl01,C,39,66,5,12,17,-0.5
Paul Messier,messipa01,C,9,9,0,0,0,-0.4
Joe Micheletti,michejo01,D,21,158,11,60,71,11.2
Corey Millen,milleco01,C,95,335,90,119,209,16.9
Bob Miller,millebo01,C,78,404,75,119,194,8.6
Jason Miller,milleja03,LW,6,6,0,0,0,-0.2
Paul Miller,millepa01,C,3,3,0,3,3,0.2
Brad Mills,millsbr01,C,31,34,1,1,2,-0.5
Willie Mitchell,mitchwi01,D,18,907,34,146,180,58.0
Jaroslav Modry,modryja01,D,52,725,49,201,250,45.9
Alexander Mogilny,mogilal01,RW,121,990,473,559,1032,111.5
Mike Moher,mohermi01,RW,9,9,0,1,1,-0.2
Jon Morris,morrijo02,C,86,103,16,33,49,2.4
Brendan Morrison,morribr01,C,131,934,200,401,601,58.7
Kevin Morrison,morrike01,D,41,41,4,11,15,2.9
Vojtech Mozik,mozikvo01,D,7,7,0,0,0,0.2
Mirco Mueller,muellmi01,D,81,135,3,18,21,3.9
Bryan Muir,muirbr01,D,1,279,16,37,53,9.1
Grant Mulvey,mulvegr01,RW,12,586,149,135,284,15.8
Cory Murphy,murphco01,D,12,91,9,27,36,5.7
Ryan Murphy,murphry01,D,1,175,8,35,43,7.2
Ken Murray,murrake01,D,31,106,1,10,11,4.2
Bob Neely,neelybo01,LW/D,22,283,39,59,98,9.7
Bernie Nicholls,nichobe01,C,84,1127,475,734,1209,96.8
Graeme Nicolson,nicolgr01,D,41,52,2,7,9,1.7
Rob Niedermayer,niedero01,C,71,1153,186,283,469,28.4
Joe Nieuwendyk*,nieuwjo01,C,94,1257,564,562,1126,120.0
Lou Nistico,nistilo01,C,3,3,0,0,0,-0.1
Stefan Noesen,noesest01,RW,145,159,24,21,45,4.4
Simon Nolet,noletsi01,RW,165,562,150,182,332,25.4
Craig Norwich,norwicr01,D,11,104,17,58,75,11.1
Lee Norwood,norwole01,D,28,503,58,153,211,35.5
Dennis O'Brien,obriede01,D,16,592,31,91,122,30.5
Jim O'Brien,obrieji01,C,4,77,8,5,13,0.7
Jack O'Callahan,ocallja01,D,86,389,27,104,131,22.4
Myles O'Connor,oconnmy01,D,38,43,3,4,7,1.9
Sean O'Donnell,odonnse01,D,17,1224,31,198,229,58.8
Brian O'Neill,oneilbr01,C,22,22,0,2,2,-0.2
Janne Ojanen,ojaneja01,C,98,98,21,23,44,2.0
Rostislav Olesz,oleszro01,LW,10,365,57,77,134,9.8
Dennis Owchar,owchade01,D,120,288,30,85,115,15.8
Clayton Pachal,pachacl01,C/LW,24,35,2,3,5,-0.7
Robert Palmer,palmero02,D,98,320,9,101,110,19.7
Nick Palmieri,palmini01,RW,78,87,13,12,25,2.7
P.A. Parenteau,parenpi01,LW,59,491,114,182,296,30.2
Craig Patrick*,patricr01,RW,80,401,72,91,163,5.6
Dennis Patterson,pattede01,D,135,138,6,22,28,4.7
Scott Pellerin,pellesc01,LW,52,536,72,126,198,14.3
Mike Peluso,pelusmi01,LW,192,458,38,52,90,-0.8
Ricard Persson,perssri01,D,13,229,10,44,54,12.6
Harri Pesonen,pesonha01,LW,4,4,0,0,0,-0.1
Andrew Peters,peteran01,LW,29,229,4,3,7,-1.2
Steve Peters,peterst01,C,2,2,0,1,1,0.1
Dave Pichette,picheda01,D,104,322,41,140,181,22.6
Blake Pietila,pietibl01,LW,38,38,1,3,4,-0.6
Tuomas Pihlman,pihlmtu01,LW,15,15,1,1,2,0.0
Ilkka Pikkarainen,pikkail01,RW,31,31,1,3,4,0.0
Walt Poddubny,podduwa01,LW,54,468,184,238,422,32.3
Alexei Ponikarovsky,ponikal01,LW,63,678,139,184,323,33.2
Jukka Porvari,porvaju01,RW,39,39,3,9,12,-0.4
Lynn Powis,powisly01,C,73,130,19,33,52,1.4
Tracy Pratt,pratttr01,D,66,580,17,97,114,27.6
Rich Preston,prestri01,RW,151,580,127,164,291,13.5
Dalton Prout,proutda01,D,18,262,7,31,38,7.4
