Viacheslav Butsayev,/players/b/butsavi01.html,C,5,132,17,26,43,1.0,0
Chris Campoli,/players/c/campoch01.html,D,150,440,35,111,146,24.8,0
Paul Carey,/players/c/careypa01.html,C,5,99,8,8,16,0.5,0
Matt Carkner,/players/c/carknma01.html,D,161,237,4,23,27,5.9,0
Thomas Chabot,/players/c/chaboth01.html,D,134,134,23,57,80,11.0,0
Denis Chasse,/players/c/chassde01.html,RW,22,132,11,14,25,-0.2,0
Jonathan Cheechoo,/players/c/cheecjo01.html,RW,61,501,170,135,305,37.6,0
Alex Chiasson,/players/c/chiasal01.html,RW,153,454,81,81,162,13.9,0
Filip Chlapik,/players/c/chlapfi01.html,C,25,25,2,3,5,0.0,0
Tom Chorske,/players/c/chorsto01.html,LW,140,596,115,122,237,16.3,0
Ivan Ciernik,/players/c/cierniv01.html,RW,29,89,12,14,26,2.7,0
Tony Cimellaro,/players/c/cimelto01.html,C,2,2,0,0,0,-0.1,0
Joe Cirella,/players/c/cireljo01.html,D,6,828,64,211,275,38.8,0
Fredrik Claesson,/players/c/claesfr01.html,D,113,150,6,20,26,5.1,0
Mike Commodore,/players/c/commomi01.html,D,26,484,23,83,106,20.3,0
Mike Comrie,/players/c/comrimi01.html,C,63,589,168,197,365,38.1,0
Cory Conacher,/players/c/conacco01.html,LW,72,189,28,46,74,6.8,0
Joe Corvo,/players/c/corvojo01.html,D,152,708,92,218,310,55.3,0
Phil Crowe,/players/c/croweph01.html,LW,43,94,4,5,9,-0.6,0
Matt Cullen,/players/c/cullema01.html,C,21,1516,266,465,731,66.0,0
Stephane Da Costa,/players/d/dacosst01.html,C,47,47,7,4,11,0.5,0
Toni Dahlman,/players/d/dahlmto01.html,RW,22,22,1,1,2,0.0,0
Chris Dahlquist,/players/d/dahlqch01.html,D,70,532,19,71,90,18.6,0
Kaspars Daugavins,/players/d/daugaka01.html,LW,85,91,6,9,15,0.0,0
Evgeny Davydov,/players/d/davydev01.html,LW,43,155,40,39,79,5.4,0
Greg de Vries,/players/d/devrigr01.html,D,13,878,48,146,194,43.3,0
Dylan DeMelo,/players/d/demeldy01.html,D,77,210,7,47,54,9.6,0
Pavol Demitra,/players/d/demitpa01.html,LW,59,847,304,464,768,90.0,0
Christopher Didomenico,/players/d/didomch01.html,C,27,27,6,4,10,1.0,0
Gord Dineen,/players/d/dineego01.html,D,109,528,16,90,106,18.0,0
Kevin Dineen,/players/d/dineeke01.html,RW,67,1188,355,405,760,61.1,0
Bobby Dollas,/players/d/dollabo01.html,D,1,646,42,96,138,34.3,0
Ted Donato,/players/d/donatte01.html,LW,13,796,150,197,347,28.6,0
Shean Donovan,/players/d/donovsh01.html,RW,177,951,112,129,241,13.3,0
Ted Drury,/players/d/druryte01.html,C,42,414,41,52,93,1.6,0
Matt Duchene,/players/d/duchema01.html,C,118,727,232,315,547,58.1,0
Steve Duchesne,/players/d/duchest01.html,D,140,1113,227,525,752,112.7,0
Anthony Duclair,/players/d/duclaan01.html,LW,21,287,56,66,122,12.9,0
Gabriel Dumont,/players/d/dumonga01.html,C,23,87,4,5,9,0.1,0
David Dziurzynski,/players/d/dziurda01.html,LW,26,26,3,3,6,0.3,0
Patrick Eaves,/players/e/eavespa01.html,RW,157,633,132,110,242,25.5,0
Stefan Elliott,/players/e/elliost01.html,D,3,87,8,17,25,4.7,0
Pat Elynuik,/players/e/elynupa01.html,RW,70,506,154,188,342,25.1,0
Nelson Emerson,/players/e/emersne01.html,RW,3,771,195,293,488,37.4,0
John Emmons,/players/e/emmonjo01.html,C,51,85,2,4,6,-0.9,0
Andreas Englund,/players/e/engluan01.html,D,9,9,0,0,0,-0.2,0
Justin Falk,/players/f/falkju01.html,D,10,279,3,30,33,4.2,0
Pat Falloon,/players/f/fallopa01.html,RW,28,575,143,179,322,25.3,0
Nikita Filatov,/players/f/filatni01.html,LW,9,53,6,8,14,1.4,0
Dmitri Filimonov,/players/f/filimdm01.html,D,30,30,1,4,5,0.6,0
Colin Forbes,/players/f/forbeco01.html,C,84,311,33,28,61,3.0,0
Alex Formenton,/players/f/formeal01.html,LW,10,10,1,0,1,-0.1,0
Marc Fortier,/players/f/fortima01.html,C,10,212,42,60,102,3.7,0
Mark Freer,/players/f/freerma01.html,C,63,124,16,23,39,0.5,0
Marian Gaborik,/players/g/gaborma01.html,RW,16,1035,407,408,815,108.1,0
